period,year,scenario,load_demand,res_generation_total,generator_generation,battery_charge,battery_discharge,battery_soc,lost_load,grid_import,grid_export,grid_import_delivered,grid_export_delivered
2,2033,scenario_1,42.07370974,0.0,0.0,0.0,0.0,95.70660147394912,0.0,42.07370974,0.0,42.07370974,0.0
2,2034,scenario_1,44.17739522,0.0,0.0,0.0,0.0,95.70660147394912,0.0,44.17739522,0.0,44.17739522,0.0
2,2035,scenario_1,46.38626499,0.0,0.0,0.0,0.0,95.70660147394912,0.0,46.38626499,0.0,46.38626499,0.0
3,2026,scenario_1,38.433,0.0,0.0,0.0,14.743128807130487,171.81889182373078,0.0,23.68987119286951,0.0,23.68987119286951,0.0
3,2027,scenario_1,40.35465,0.0,0.0,0.0,0.0,75.94089006282563,0.0,40.35465,0.0,40.35465,0.0
3,2028,scenario_1,42.3723825,0.0,0.0,0.0,0.0,75.94089006282563,0.0,42.3723825,0.0,42.3723825,0.0
3,2029,scenario_1,44.49100163,0.0,0.0,0.0,0.0,75.94089006282563,0.0,44.49100163,0.0,44.49100163,0.0
3,2030,scenario_1,46.71555171,0.0,0.0,0.0,0.0,75.94089006282563,0.0,46.71555171,0.0,46.71555171,0.0
3,2031,scenario_1,49.05132929,0.0,0.0,0.0,0.0,125.35516859063435,0.0,49.05132929,0.0,49.05132929,0.0
3,2032,scenario_1,51.50389576,0.0,0.0,0.0,0.0,95.70660147394912,0.0,51.50389576,0.0,51.50389576,0.0
3,2033,scenario_1,54.07909054,0.0,0.0,0.0,0.0,95.70660147394912,0.0,54.07909054,0.0,54.07909054,0.0
3,2034,scenario_1,56.78304507,0.0,0.0,0.0,0.0,95.70660147394912,0.0,56.78304507,0.0,56.78304507,0.0
3,2035,scenario_1,59.62219732,0.0,0.0,0.0,0.0,95.70660147394912,0.0,59.62219732,0.0,59.62219732,0.0
4,2026,scenario_1,53.686,0.0,0.0,0.0,0.0,156.46146598296986,0.0,53.686,0.0,53.686,0.0
4,2027,scenario_1,56.3703,0.0,0.0,0.0,0.0,75.94089006282563,0.0,56.3703,0.0,56.3703,0.0
4,2028,scenario_1,59.188815,0.0,0.0,0.0,0.0,75.94089006282563,0.0,59.188815,0.0,59.188815,0.0
4,2029,scenario_1,62.14825575,0.0,0.0,0.0,0.0,75.94089006282563,0.0,62.14825575,0.0,62.14825575,0.0
4,2030,scenario_1,65.25566854,0.0,0.0,0.0,0.0,75.94089006282563,0.0,65.25566854,0.0,65.25566854,0.0
4,2031,scenario_1,68.51845196,0.0,0.0,0.0,0.0,125.35516859063435,0.0,68.51845196,0.0,68.51845196,0.0
4,2032,scenario_1,71.94437456,0.0,0.0,0.0,0.0,95.70660147394912,0.0,71.94437456,0.0,71.94437456,0.0
4,2033,scenario_1,75.54159329,0.0,0.0,0.0,0.0,95.70660147394912,0.0,75.54159329,0.0,75.54159329,0.0
4,2034,scenario_1,79.31867296,0.0,0.0,0.0,0.0,95.70660147394912,0.0,79.31867296,0.0,79.31867296,0.0
4,2035,scenario_1,83.2846066,0.0,0.0,0.0,0.0,95.70660147394912,0.0,83.2846066,0.0,83.2846066,0.0
5,2026,scenario_1,66.868,0.0,0.0,0.0,66.868,156.46146598296986,0.0,0.0,0.0,0.0,0.0
5,2027,scenario_1,70.2114,0.0,0.0,0.0,0.0,75.94089006282563,0.0,70.2114,0.0,70.2114,0.0
5,2028,scenario_1,73.72197,0.0,0.0,0.0,0.0,75.94089006282563,0.0,73.72197,0.0,73.72197,0.0
5,2029,scenario_1,77.4080685,0.0,0.0,0.0,0.0,75.94089006282563,0.0,77.4080685,0.0,77.4080685,0.0
5,2030,scenario_1,81.27847193,0.0,0.0,0.0,0.0,75.94089006282563,0.0,81.27847193,0.0,81.27847193,0.0
5,2031,scenario_1,85.34239552,0.0,0.0,0.0,15.148218056218889,125.35516859063435,0.0,70.1941774637811,0.0,70.1941774637811,0.0
5,2032,scenario_1,89.6095153,0.0,0.0,0.0,0.0,95.70660147394912,0.0,89.6095153,0.0,89.6095153,0.0
5,2033,scenario_1,94.08999106,0.0,0.0,0.0,0.0,95.70660147394912,0.0,94.08999106,0.0,94.08999106,0.0
5,2034,scenario_1,98.79449062,0.0,0.0,0.0,0.0,95.70660147394912,0.0,98.79449062,0.0,98.79449062,0.0
5,2035,scenario_1,103.7342151,0.0,0.0,0.0,0.0,95.70660147394912,0.0,103.7342151,0.0,103.7342151,0.0
6,2026,scenario_1,10.6,0.1682471166615589,0.0,0.0,10.43175288333844,86.80729931630317,0.0,0.0,0.0,0.0,0.0
6,2027,scenario_1,11.13,0.1682471166615589,0.0,0.0,0.0,75.94089006282563,0.0,10.961752883338441,0.0,10.961752883338441,0.0
6,2028,scenario_1,11.6865,0.1682471166615589,0.0,0.0,0.0,75.94089006282563,0.0,11.518252883338441,0.0,11.518252883338441,0.0
6,2029,scenario_1,12.270825,0.1682471166615589,0.0,0.0,0.0,75.94089006282563,0.0,12.10257788333844,0.0,12.10257788333844,0.0
6,2030,scenario_1,12.88436625,0.1682471166615589,0.0,0.0,0.0,75.94089006282563,0.0,12.71611913333844,0.0,12.71611913333844,0.0
6,2031,scenario_1,13.52858456,0.21417818420106688,0.0,0.0,13.314406375798933,109.57577478207301,0.0,0.0,0.0,0.0,0.0
6,2032,scenario_1,14.20501379,0.21417818420106688,0.0,0.0,0.0,95.70660147394912,0.0,13.990835605798933,0.0,13.990835605798933,0.0
6,2033,scenario_1,14.91526448,0.21417818420106688,0.0,0.0,0.0,95.70660147394912,0.0,14.701086295798932,0.0,14.701086295798932,0.0
6,2034,scenario_1,15.6610277,0.21417818420106688,0.0,0.0,0.0,95.70660147394912,0.0,15.446849515798933,0.0,15.446849515798933,0.0
6,2035,scenario_1,16.44407909,0.21417818420106688,0.0,0.0,0.0,95.70660147394912,0.0,16.22990090579893,0.0,16.22990090579893,0.0
7,2026,scenario_1,222.357,77.40598442895086,0.0,0.0,0.0,75.94089006282563,0.0,144.95101557104914,0.0,144.95101557104914,0.0
7,2027,scenario_1,233.47485,77.40598442895086,0.0,0.0,0.0,75.94089006282563,0.0,156.06886557104914,0.0,156.06886557104914,0.0
7,2028,scenario_1,245.1485925,77.40598442895086,0.0,0.0,0.0,75.94089006282563,0.0,167.74260807104915,0.0,167.74260807104915,0.0
7,2029,scenario_1,257.4060221,77.40598442895086,0.0,0.0,0.0,75.94089006282563,0.0,180.0000376710491,0.0,180.0000376710491,0.0
7,2030,scenario_1,270.2763232,77.40598442895086,0.0,0.0,0.0,75.94089006282563,0.0,192.87033877104912,0.0,192.87033877104912,0.0
7,2031,scenario_1,283.7901394,98.5376363069445,0.0,0.0,0.0,95.70660147394912,0.0,185.25250309305548,0.0,185.25250309305548,0.0
7,2032,scenario_1,297.9796464,98.5376363069445,0.0,0.0,0.0,95.70660147394912,0.0,199.44201009305547,0.0,199.44201009305547,0.0
7,2033,scenario_1,312.8786287,98.5376363069445,0.0,0.0,0.0,95.70660147394912,0.0,214.34099239305547,0.0,214.34099239305547,0.0
7,2034,scenario_1,328.5225601,98.5376363069445,0.0,0.0,0.0,95.70660147394912,0.0,229.98492379305551,0.0,229.98492379305551,0.0
7,2035,scenario_1,344.9486881,98.5376363069445,0.0,0.0,0.0,95.70660147394912,0.0,246.41105179305552,0.0,246.41105179305552,0.0
8,2026,scenario_1,250.941,170.19632106190625,0.0,0.0,0.0,75.94089006282563,0.0,80.74467893809376,0.0,80.74467893809376,0.0
8,2027,scenario_1,263.48805,170.19632106190625,0.0,0.0,0.0,75.94089006282563,0.0,93.29172893809374,0.0,93.29172893809374,0.0
8,2028,scenario_1,276.6624525,170.19632106190625,0.0,0.0,0.0,75.94089006282563,0.0,106.46613143809373,0.0,106.46613143809373,0.0
8,2029,scenario_1,290.4955751,170.19632106190625,0.0,0.0,0.0,75.94089006282563,0.0,120.29925403809375,0.0,120.29925403809375,0.0
8,2030,scenario_1,305.0203539,170.19632106190625,0.0,0.0,0.0,75.94089006282563,0.0,134.82403283809373,0.0,134.82403283809373,0.0
8,2031,scenario_1,320.2713716,216.65951682290856,0.0,0.0,0.0,95.70660147394912,0.0,103.61185477709145,0.0,103.61185477709145,0.0
8,2032,scenario_1,336.2849402,216.65951682290856,0.0,0.0,0.0,95.70660147394912,0.0,119.62542337709144,0.0,119.62542337709144,0.0
8,2033,scenario_1,353.0991872,216.65951682290856,0.0,0.0,0.0,95.70660147394912,0.0,136.43967037709146,0.0,136.43967037709146,0.0
8,2034,scenario_1,370.7541465,216.65951682290856,0.0,0.0,0.0,95.70660147394912,0.0,154.09462967709143,0.0,154.09462967709143,0.0
8,2035,scenario_1,389.2918538,216.65951682290856,0.0,0.0,0.0,95.70660147394912,0.0,172.63233697709146,0.0,172.63233697709146,0.0
9,2026,scenario_1,229.837,243.24019122229035,0.0,13.40319122229036,0.0,75.94089006282563,0.0,0.0,0.0,0.0,0.0
9,2027,scenario_1,241.32885,243.24019122229035,0.0,1.9113412222903605,0.0,75.94089006282563,0.0,0.0,0.0,0.0,0.0
9,2028,scenario_1,253.3952925,243.24019122229035,0.0,0.0,0.0,75.94089006282563,0.0,10.155101277709662,0.0,10.155101277709662,0.0
9,2029,scenario_1,266.0650571,243.24019122229035,0.0,0.0,0.0,75.94089006282563,0.0,22.82486587770964,0.0,22.82486587770964,0.0
9,2030,scenario_1,279.36831,243.24019122229035,0.0,0.0,0.0,75.94089006282563,0.0,36.12811877770966,0.0,36.12811877770966,0.0
9,2031,scenario_1,293.3367255,309.64419191507903,0.0,16.307466415079034,0.0,95.70660147394912,0.0,0.0,0.0,0.0,0.0
9,2032,scenario_1,308.0035618,309.64419191507903,0.0,1.6406301150790341,0.0,95.70660147394912,0.0,0.0,0.0,0.0,0.0
9,2033,scenario_1,323.4037398,309.64419191507903,0.0,0.0,0.0,95.70660147394912,0.0,13.759547884920948,0.0,13.759547884920948,0.0
9,2034,scenario_1,339.5739268,309.64419191507903,0.0,0.0,0.0,95.70660147394912,0.0,29.929734884920947,0.0,29.929734884920947,0.0
9,2035,scenario_1,356.5526232,309.64419191507903,0.0,0.0,0.0,95.70660147394912,0.0,46.908431284920994,0.0,46.908431284920994,0.0
10,2026,scenario_1,137.978,213.91889006282565,0.0,75.94089006282564,0.0,88.67392172400147,0.0,0.0,0.0,0.0,0.0
10,2027,scenario_1,144.8769,220.81779006282565,0.0,75.94089006282564,0.0,77.75666422400147,0.0,0.0,0.0,0.0,0.0
10,2028,scenario_1,152.120745,228.06163506282564,0.0,75.94089006282564,0.0,75.94089006282563,0.0,0.0,0.0,0.0,0.0
10,2029,scenario_1,159.7267823,235.66767236282564,0.0,75.94089006282564,0.0,75.94089006282563,0.0,0.0,0.0,0.0,0.0
10,2030,scenario_1,167.7131214,243.65401146282565,0.0,75.94089006282564,0.0,75.94089006282563,0.0,0.0,0.0,0.0,0.0
10,2031,scenario_1,176.0987774,271.8053788739491,0.0,95.70660147394914,0.0,111.19869456827419,0.0,0.0,0.0,0.0,0.0
10,2032,scenario_1,184.9037163,280.61031777394913,0.0,95.70660147394914,0.0,97.26520008327421,0.0,0.0,0.0,0.0,0.0
10,2033,scenario_1,194.1489021,289.85550357394914,0.0,95.70660147394914,0.0,95.70660147394912,0.0,0.0,0.0,0.0,0.0
10,2034,scenario_1,203.8563472,299.56294867394917,0.0,95.70660147394914,0.0,95.70660147394912,0.0,0.0,0.0,0.0,0.0
10,2035,scenario_1,214.0491646,309.75576607394913,0.0,95.70660147394914,0.0,95.70660147394912,0.0,0.0,0.0,0.0,0.0
11,2026,scenario_1,13.329,89.26989006282565,0.0,75.94089006282564,0.0,160.81776728368584,0.0,0.0,0.0,0.0,0.0
11,2027,scenario_1,13.99545,89.93634006282565,0.0,75.94089006282564,0.0,149.90050978368583,0.0,0.0,0.0,0.0,0.0
11,2028,scenario_1,14.6952225,90.63611256282564,0.0,75.94089006282564,0.0,148.08473562250998,0.0,0.0,0.0,0.0,0.0
11,2029,scenario_1,15.42998363,91.37087369282564,0.0,75.94089006282564,0.0,148.08473562250998,0.0,0.0,0.0,0.0,0.0
11,2030,scenario_1,16.20148281,92.14237287282565,0.0,75.94089006282564,0.0,148.08473562250998,0.0,0.0,0.0,0.0,0.0
11,2031,scenario_1,17.01155695,112.71815842394913,0.0,95.70660147394914,0.0,202.11996596852586,0.0,0.0,0.0,0.0,0.0
11,2032,scenario_1,17.86213479,113.56873626394913,0.0,95.70660147394914,0.0,188.18647148352585,0.0,0.0,0.0,0.0,0.0
11,2033,scenario_1,18.75524153,114.46184300394914,0.0,95.70660147394914,0.0,186.62787287420076,0.0,0.0,0.0,0.0,0.0
11,2034,scenario_1,19.69300361,115.39960508394914,0.0,95.70660147394914,0.0,186.62787287420076,0.0,0.0,0.0,0.0,0.0
11,2035,scenario_1,20.67765379,116.38425526394913,0.0,95.70660147394914,0.0,186.62787287420076,0.0,0.0,0.0,0.0,0.0
12,2026,scenario_1,107.116,183.05689006282563,0.0,75.94089006282564,0.0,232.9616128433702,0.0,0.0,0.0,0.0,0.0
12,2027,scenario_1,112.4718,188.41269006282565,0.0,75.94089006282564,0.0,222.0443553433702,0.0,0.0,0.0,0.0,0.0
12,2028,scenario_1,118.09539,194.03628006282565,0.0,75.94089006282564,0.0,220.22858118219435,0.0,0.0,0.0,0.0,0.0
12,2029,scenario_1,124.0001595,199.94104956282564,0.0,75.94089006282564,0.0,220.22858118219435,0.0,0.0,0.0,0.0,0.0
12,2030,scenario_1,130.2001675,206.14105756282564,0.0,75.94089006282564,0.0,220.22858118219435,0.0,0.0,0.0,0.0,0.0
12,2031,scenario_1,136.7101758,212.65106586282565,0.0,75.94089006282564,0.0,293.04123736877756,0.0,0.0,0.0,0.0,0.0
12,2032,scenario_1,143.5456846,239.2522860739491,0.0,95.70660147394914,0.0,279.1077428837775,0.0,0.0,0.0,0.0,0.0
12,2033,scenario_1,150.7229689,246.42957037394916,0.0,95.70660147394914,0.0,277.5491442744525,0.0,0.0,0.0,0.0,0.0
12,2034,scenario_1,158.2591173,253.96571877394916,0.0,95.70660147394914,0.0,277.5491442744525,0.0,0.0,0.0,0.0,0.0
12,2035,scenario_1,166.1720732,261.87867467394915,0.0,95.70660147394914,0.0,277.5491442744525,0.0,0.0,0.0,0.0,0.0
13,2026,scenario_1,11.53,11.53,0.0,0.0,0.0,305.10545840305457,0.0,0.0,0.0,0.0,0.0
13,2027,scenario_1,12.1065,12.1065,0.0,0.0,0.0,294.18820090305456,0.0,0.0,0.0,0.0,0.0
13,2028,scenario_1,12.711825,12.711825,0.0,0.0,0.0,292.3724267418787,0.0,0.0,0.0,0.0,0.0
13,2029,scenario_1,13.34741625,13.34741625,0.0,0.0,0.0,292.3724267418787,0.0,0.0,0.0,0.0,0.0
13,2030,scenario_1,14.01478706,51.31892254496597,0.0,37.304135484965975,0.0,292.3724267418787,0.0,0.0,0.0,0.0,0.0
13,2031,scenario_1,14.71552642,34.481237831123494,0.0,19.76571141112349,0.0,365.1850829284619,0.0,0.0,0.0,0.0,0.0
13,2032,scenario_1,15.45130274,15.45130274,0.0,0.0,0.0,370.02901428402924,0.0,0.0,0.0,0.0,0.0
13,2033,scenario_1,16.22386787,16.22386787,0.0,0.0,0.0,368.47041567470416,0.0,0.0,0.0,0.0,0.0
13,2034,scenario_1,17.03506127,17.03506127,0.0,0.0,0.0,368.47041567470416,0.0,0.0,0.0,0.0,0.0
13,2035,scenario_1,17.88681433,44.868275944089035,0.0,26.98146161408904,0.0,368.47041567470416,0.0,0.0,0.0,0.0,0.0
14,2026,scenario_1,114.441,190.38189006282565,0.0,75.94089006282564,0.0,305.10545840305457,0.0,0.0,0.0,0.0,0.0
14,2027,scenario_1,120.16305,196.10394006282564,0.0,75.94089006282564,0.0,294.18820090305456,0.0,0.0,0.0,0.0,0.0
14,2028,scenario_1,126.1712025,202.11209256282564,0.0,75.94089006282564,0.0,292.3724267418787,0.0,0.0,0.0,0.0,0.0
14,2029,scenario_1,132.4797626,208.42065266282563,0.0,75.94089006282564,0.0,292.3724267418787,0.0,0.0,0.0,0.0,0.0
14,2030,scenario_1,139.1037508,139.1037508,0.0,0.0,0.0,327.8113554525964,0.0,0.0,0.0,0.0,0.0
14,2031,scenario_1,146.0589383,229.61927576121187,0.0,83.56033746121187,0.0,383.9625087690292,0.0,0.0,0.0,0.0,0.0
14,2032,scenario_1,153.3618852,249.0684866739491,0.0,95.70660147394914,0.0,370.02901428402924,0.0,0.0,0.0,0.0,0.0
14,2033,scenario_1,161.0299795,256.7365809739491,0.0,95.70660147394914,0.0,368.47041567470416,0.0,0.0,0.0,0.0,0.0
14,2034,scenario_1,169.0814784,207.8996651252125,0.0,38.81818672521249,0.0,368.47041567470416,0.0,0.0,0.0,0.0,0.0
14,2035,scenario_1,177.5355524,197.30126381112348,0.0,19.76571141112349,0.0,394.10280420808874,0.0,0.0,0.0,0.0,0.0
15,2026,scenario_1,107.333,109.91736458040974,0.0,2.5843645804097473,0.0,377.24930396273896,0.0,0.0,0.0,0.0,0.0
15,2027,scenario_1,112.69965,126.77586458040976,0.0,14.076214580409754,0.0,366.33204646273896,0.0,0.0,0.0,0.0,0.0
15,2028,scenario_1,118.3346325,134.32218830270017,0.0,15.987555802700184,0.0,364.51627230156305,0.0,0.0,0.0,0.0,0.0
15,2029,scenario_1,124.2513641,140.2389199027002,0.0,15.987555802700184,0.0,364.51627230156305,0.0,0.0,0.0,0.0,0.0
15,2030,scenario_1,130.4639323,185.08824268055983,0.0,54.62431038055982,0.0,327.8113554525964,0.0,0.0,0.0,0.0,0.0
15,2031,scenario_1,136.9871289,152.97468470270016,0.0,15.987555802700184,0.0,463.3448293571805,0.0,0.0,0.0,0.0,0.0
15,2032,scenario_1,143.8364854,162.34461348996285,0.0,18.508128089962863,0.0,460.95028568428097,0.0,0.0,0.0,0.0,0.0
15,2033,scenario_1,151.0283097,171.17706790504195,0.0,20.148758205041965,0.0,459.3916870749558,0.0,0.0,0.0,0.0,0.0
15,2034,scenario_1,158.5797251,235.61689805377858,0.0,77.0371729537786,0.0,405.34769306365604,0.0,0.0,0.0,0.0,0.0
15,2035,scenario_1,166.5087114,235.61689805377858,0.0,69.10818665377857,0.0,412.880230048656,0.0,0.0,0.0,0.0,0.0
16,2026,scenario_1,131.548,101.0877919961181,0.0,0.0,0.0,379.7044503141282,0.0,30.460208003881903,0.0,30.460208003881903,0.0
16,2027,scenario_1,138.1254,101.0877919961181,0.0,0.0,37.037608003881914,379.7044503141282,0.0,0.0,0.0,0.0,0.0
16,2028,scenario_1,145.03167,101.0877919961181,0.0,0.0,43.94387800388189,379.7044503141282,0.0,0.0,0.0,0.0,0.0
16,2029,scenario_1,152.2832535,101.0877919961181,0.0,0.0,51.1954615038819,379.7044503141282,0.0,0.0,0.0,0.0,0.0
16,2030,scenario_1,159.8974162,101.0877919961181,0.0,0.0,58.80962420388191,379.7044503141282,0.0,0.0,0.0,0.0,0.0
16,2031,scenario_1,167.892287,128.6845216977825,0.0,0.0,39.207765302217524,478.53300736974563,0.0,0.0,0.0,0.0,0.0
16,2032,scenario_1,176.2869013,128.6845216977825,0.0,0.0,47.602379602217525,478.53300736974563,0.0,0.0,0.0,0.0,0.0
16,2033,scenario_1,185.1012464,128.6845216977825,0.0,0.0,56.41672470221752,478.53300736974563,0.0,0.0,0.0,0.0,0.0
16,2034,scenario_1,194.3563087,128.6845216977825,0.0,0.0,60.22197301159918,478.53300736974563,0.0,5.449813990618338,0.0,5.449813990618338,0.0
16,2035,scenario_1,204.0741242,128.6845216977825,0.0,0.0,75.38960250221751,478.53300736974563,0.0,0.0,0.0,0.0,0.0
17,2026,scenario_1,177.208,9.425942121258556,0.0,0.0,0.0,379.7044503141282,0.0,167.78205787874145,0.0,167.78205787874145,0.0
17,2027,scenario_1,186.0684,9.425942121258556,0.0,0.0,0.0,341.1236086434179,0.0,176.64245787874145,0.0,176.64245787874145,0.0
17,2028,scenario_1,195.37182,9.425942121258556,0.0,0.0,0.0,333.9295773934179,0.0,185.94587787874147,0.0,185.94587787874147,0.0
17,2029,scenario_1,205.140411,9.425942121258556,0.0,0.0,0.0,326.3758445809179,0.0,195.71446887874146,0.0,195.71446887874146,0.0
17,2030,scenario_1,215.3974316,9.425942121258556,0.0,0.0,0.0,318.4444251017512,0.0,205.97148947874146,0.0,205.97148947874146,0.0
17,2031,scenario_1,226.1673031,11.999202173410993,0.0,0.0,0.0,437.6915851799357,0.0,214.168100926589,0.0,214.168100926589,0.0
17,2032,scenario_1,237.4756683,11.999202173410993,0.0,0.0,0.0,428.94719528410246,0.0,225.476466126589,0.0,225.476466126589,0.0
17,2033,scenario_1,249.3494517,11.999202173410993,0.0,0.0,0.0,419.76558580493577,0.0,237.350249526589,0.0,237.350249526589,0.0
17,2034,scenario_1,261.8169243,11.999202173410993,0.0,0.0,0.0,415.80178548266315,0.0,249.817722126589,0.0,249.817722126589,0.0
17,2035,scenario_1,274.9077705,11.999202173410993,0.0,0.0,0.0,400.00217142993574,0.0,262.90856832658903,0.0,262.90856832658903,0.0
18,2026,scenario_1,274.324,0.0,274.324,0.0,0.0,379.7044503141282,0.0,0.0,0.0,0.0,0.0
18,2027,scenario_1,288.0402,0.0,0.0,0.0,0.0,341.1236086434179,0.0,288.0402,0.0,288.0402,0.0
18,2028,scenario_1,302.44221,0.0,0.0,0.0,0.0,333.9295773934179,0.0,302.44221,0.0,302.44221,0.0
18,2029,scenario_1,317.5643205,0.0,0.0,0.0,0.0,326.3758445809179,0.0,317.5643205,0.0,317.5643205,0.0
18,2030,scenario_1,333.4425365,0.0,0.0,0.0,0.0,318.4444251017512,0.0,333.4425365,0.0,333.4425365,0.0
18,2031,scenario_1,350.1146634,0.0,0.0,0.0,0.0,437.6915851799357,0.0,350.1146634,0.0,350.1146634,0.0
18,2032,scenario_1,367.6203965,0.0,0.0,0.0,0.0,428.94719528410246,0.0,367.6203965,0.0,367.6203965,0.0
18,2033,scenario_1,386.0014163,0.0,0.0,0.0,0.0,419.76558580493577,0.0,386.0014163,0.0,386.0014163,0.0
18,2034,scenario_1,405.3014872,0.0,0.0,0.0,0.0,415.80178548266315,0.0,405.3014872,0.0,405.3014872,0.0
18,2035,scenario_1,425.5665615,0.0,0.0,0.0,0.0,400.00217142993574,0.0,425.5665615,0.0,425.5665615,0.0
19,2026,scenario_1,294.662,0.0,223.05876228440076,0.0,71.6032377155992,379.7044503141282,0.0,0.0,0.0,0.0,0.0
19,2027,scenario_1,309.3951,0.0,0.0,0.0,0.0,341.1236086434179,0.0,309.3951,0.0,309.3951,0.0
19,2028,scenario_1,324.864855,0.0,0.0,0.0,0.0,333.9295773934179,0.0,324.864855,0.0,324.864855,0.0
19,2029,scenario_1,341.1080978,0.0,0.0,0.0,0.0,326.3758445809179,0.0,341.1080978,0.0,341.1080978,0.0
19,2030,scenario_1,358.1635026,0.0,0.0,0.0,0.0,318.4444251017512,0.0,358.1635026,0.0,358.1635026,0.0
19,2031,scenario_1,376.0716778,0.0,0.0,0.0,0.0,437.6915851799357,0.0,376.0716778,0.0,376.0716778,0.0
19,2032,scenario_1,394.8752617,0.0,0.0,0.0,0.0,428.94719528410246,0.0,394.8752617,0.0,394.8752617,0.0
19,2033,scenario_1,414.6190247,0.0,0.0,0.0,0.0,419.76558580493577,0.0,414.6190247,0.0,414.6190247,0.0
19,2034,scenario_1,435.349976,0.0,0.0,0.0,0.0,415.80178548266315,0.0,435.349976,0.0,435.349976,0.0
19,2035,scenario_1,457.1174748,0.0,0.0,0.0,19.76571141112349,400.00217142993574,0.0,437.3517633888765,0.0,437.3517633888765,0.0
20,2026,scenario_1,258.803,0.0,182.86210993717435,0.0,75.94089006282564,305.11774436037905,0.0,0.0,0.0,0.0,0.0
20,2027,scenario_1,271.74315,0.0,0.0,0.0,0.0,341.1236086434179,0.0,271.74315,0.0,271.74315,0.0
20,2028,scenario_1,285.3303075,0.0,0.0,0.0,0.0,333.9295773934179,0.0,285.3303075,0.0,285.3303075,0.0
20,2029,scenario_1,299.5968229,0.0,0.0,0.0,0.0,326.3758445809179,0.0,299.5968229,0.0,299.5968229,0.0
20,2030,scenario_1,314.576664,0.0,0.0,0.0,0.0,318.4444251017512,0.0,314.576664,0.0,314.576664,0.0
