;1,0;2,0
1909,0;787,1329569506465;371,7058247034455
1910,0;762,9701559663865;343,46186798799863
1911,0;675,9228917634696;444,54514972897385
1912,0;537,7524700363116;1485,8631438718921
1913,0;364,2472998375905;3632,4412040924144
1914,0;180,4883275959786;7140,433439925767
1915,0;10,439870100816405;8628,287367451492
1916,0;0,0;10239,533893164098
1917,0;0,0;11685,540834481984
1918,0;0,0;13128,04359063461
1919,0;0,0;17867,390966904524
1920,0;0,0;14617,097902792388
1921,0;0,0;13922,713912229485
1922,0;0,0;17782,056636712743
1923,0;0,0;20455,334568180435
1924,0;0,0;21011,93154869791
1925,0;0,0;20488,693504974864
1926,0;0,0;29128,66277517457
1927,0;0,0;36785,5568053049
1928,0;116,67619592343347;35977,52725167882
1929,0;265,6865766097356;28621,822079550948
1930,0;414,9197628569077;21028,85071826671
1931,0;542,6285678216161;16292,647834272013
1932,0;631,0297402343137;13740,225869639908
1933,0;668,1270343264758;12267,108190275354
1934,0;648,1576402289681;13035,759160742482
1935,0;572,4665060651361;16168,605087604
1936,0;451,17360247122065;23146,80832148781
1937,0;302,2765480197722;29683,027469910612
1938,0;148,35895435422051;29175,5035567749
1939,0;11,133703891380497;24582,31137507103
1940,0;0,0;14068,679484364651
1941,0;0,0;6717,602808354547
1942,0;0,0;5812,073249360889
1943,0;0,0;9386,054610724585
1944,0;0,0;13565,849651408453
1945,0;0,0;15185,574710229987
1946,0;0,0;15941,981884387145
1947,0;0,0;15101,611216803296
1948,0;0,0;12621,998424269002
1949,0;0,0;9742,93184057326
1950,0;0,0;17819,709128050385
1951,0;0,0;25859,753899311687
1952,0;125,79769229295187;22468,28497724503
1953,0;285,89153108329737;13990,21607303759
1954,0;444,92340413199304;7225,270582259117
1955,0;579,3324709640059;3001,1018203725785
1956,0;670,717015871724;498,3397254859694
1957,0;707,7567094064716;325,1377846041925
1958,0;686,1300896960581;334,902524554644
1959,0;607,0829551178842;409,8887307922765
1960,0;480,11966432473685;846,203395535879
1961,0;322,28191951214393;3665,2477328400296
1962,0;157,69940838280166;7527,884098043716
1963,0;9,615326982213274;13204,835593114136
1964,0;0,0;16106,422953345838
1965,0;0,0;10747,149306262962
1966,0;0,0;7791,95757448249
1967,0;0,0;6535,757013313628
1968,0;0,0;6974,241743727878
1969,0;0,0;7076,274590034894
1970,0;0,0;7065,606000633226
1971,0;0,0;6658,522321719261
1972,0;0,0;5855,068900878859
1973,0;0,0;5176,321339273715
1974,0;0,0;5721,316775049995
1975,0;0,0;11835,464126929372
1976,0;146,8146275943983;15754,603215996713
1977,0;331,6375000663748;14917,342180846335
1978,0;513,5208198982479;11279,973752879008
1979,0;665,903574017778;7600,398678271705
1980,0;768,439887803809;4492,1825123088865
1981,0;808,7822756922387;2990,266261176429
1982,0;782,4351057167673;2399,258927353191
1983,0;692,3132627420209;2623,2806663724864
1984,0;549,6596897328047;3938,557510135166
1985,0;371,27868111765565;8999,621037732191
1986,0;181,81481740582544;17226,846571025184
1987,0;7,089256191930507;22337,573376478194
1988,0;0,0;20935,322265051196
1989,0;0,0;17436,365648600527
1990,0;0,0;13566,637260483552
1991,0;0,0;10918,877220883078
1992,0;0,0;10024,362498866385
1993,0;0,0;10056,166321441424
1994,0;0,0;9595,801630025819
1995,0;0,0;7824,4311297357335
1996,0;0,0;4490,249465835973
1997,0;0,0;2531,0443694233936
1998,0;0,0;4180,834078711251
1999,0;0,0;9200,571108191923
2000,0;163,3483397045007;10049,615372906805
2001,0;366,75204258841256;9808,882078656121
2002,0;565,205092774968;8617,742421507632
2003,0;729,9183302669223;6767,650625184734
2004,0;839,7041367294071;5270,341776295709
2005,0;882,5475047906792;4331,800502003642
2006,0;854,265906088081;4089,609280273862
2007,0;757,3671480521618;4386,170373685985
2008,0;603,153309473881;6216,895409601665
2009,0;408,68484334129914;11294,09977505634
2010,0;200,2649369119449;17997,718461755954
2011,0;4,556461792997875;21098,17381241172
2012,0;0,0;19256,58040724597
2013,0;0,0;15151,338194498298
2014,0;0,0;10638,901231502727
2015,0;0,0;7838,0756327657655
2016,0;0,0;5552,219415147249
2017,0;0,0;3725,6156496453023
2018,0;0,0;2246,3786144922437
2019,0;0,0;952,5619182757182
2020,0;0,0;1439,0644354742649
2021,0;0,0;3431,2971669762064
2022,0;0,0;3433,6474769438337
2023,0;0,0;4835,576099782025
2024,0;134,84145345589982;2715,239309442356
2025,0;305,343246788065;1089,06689380316
2026,0;474,3446784808227;426,8254747019764
2027,0;616,9923407030058;324,37170139243807
2028,0;712,9013685313888;288,91133198605945
2029,0;750,2976371825597;327,68968751222684
2030,0;725,4221857078229;407,7612237805115
2031,0;639,8804200049877;823,7608890062648
2032,0;505,6773501480236;1781,6441621783617
2033,0;338,89419631054847;3712,3158448314307
2034,0;164,02389744138662;8295,797506335855
2035,0;5,844140392580768;13483,750823723536
2036,0;0,0;17533,213297274055
2037,0;0,0;18225,83815150076
2038,0;0,0;16392,853409317388
2039,0;0,0;11935,492909305749
2040,0;0,0;8002,618196479006
2041,0;0,0;6877,667343259707
2042,0;0,0;7524,13072170873
2043,0;0,0;5004,172856772464
2044,0;0,0;2559,3314859419156
2045,0;0,0;1369,921292507641
2046,0;0,0;320,61924010730337
2047,0;0,0;2475,531765592048
2048,0;128,17429615975792;2669,1732308977225
2049,0;290,2728148577251;1235,78605031891
2050,0;450,8430252385383;495,2464571343549
2051,0;586,3979275791208;469,7960748321204
2052,0;678,2337507863114;738,5599718532919
2053,0;714,617244441323;1817,200765893172
2054,0;690,9432194408955;3019,96666874939
2055,0;609,3768530988989;4743,318219148005
2056,0;480,98242429822534;6794,858016720564
2057,0;321,60411402212964;10429,781646012367
2058,0;154,62061967643373;15657,583134915882
2059,0;5,014069318683903;17131,183121063958
2060,0;0,0;15151,46142765688
2061,0;0,0;10971,853079358749
2062,0;0,0;6719,739826272649
2063,0;0,0;3777,4803172847814
2064,0;0,0;3518,3465815921645
2065,0;0,0;4683,00106553396
2066,0;0,0;7510,171168654824
2067,0;0,0;9571,912028477294
2068,0;0,0;9577,268516658904
2069,0;0,0;8242,795729372909
2070,0;0,0;7300,522377721915
2071,0;0,0;22807,699659605896
2072,0;123,70271853021343;37869,331220728236
2073,0;280,9324218535695;38387,23168769669
2074,0;437,0518845979431;33088,073070070626
2075,0;568,8409708081318;27167,675735485467
2076,0;658,0199579304274;22383,97244807057
2077,0;693,0415822718898;19446,995296054352
2078,0;669,3725095074044;18977,833081136992
2079,0;589,8062569855314;19632,845565330183
2080,0;464,38338833489144;20119,058579073084
2081,0;309,06403104553107;21873,910316256854
2082,0;147,50095686245947;18954,060899396445
2083,0;4,011298652334171;13686,407848090654
2084,0;0,0;8224,011752311633
2085,0;0,0;4882,232189070771
2086,0;0,0;4130,413951923412
2087,0;0,0;3869,379005659874
2088,0;0,0;3539,2147645907194
2089,0;0,0;2977,395364170668
2090,0;0,0;3100,1144581110193
2091,0;0,0;4263,704816577871
2092,0;0,0;7007,769937169001
2093,0;0,0;9236,744998879805
2094,0;0,0;17756,566534065045
2095,0;0,0;31720,194583535926
2096,0;129,70830984766278;33127,59142305933
2097,0;293,2928645799465;26292,901141982078
2098,0;454,9150631675513;19487,400376719284
2099,0;591,0731015866064;14026,27087470331
2100,0;682,9057070250516;10015,275299256695
2101,0;718,629012867494;8206,01725085276
2102,0;693,649607729831;8211,873902514986
2103,0;610,4653553429741;9202,453289393712
2104,0;480,6783306041762;10502,171402931659
2105,0;320,27340825995975;15970,35425720569
2106,0;152,43802936315086;18891,059018430922
2107,0;2,7881746903212226;15323,901097217373
2108,0;0,0;8707,113456765399
2109,0;0,0;4125,856871416129
2110,0;0,0;3058,937882252248
2111,0;0,0;3149,372484955927
2112,0;0,0;3430,5908948716396
2113,0;0,0;3494,735658648729
2114,0;0,0;3229,40937292834
2115,0;0,0;2790,225873988527
2116,0;0,0;2620,331423977656
2117,0;0,0;2733,2165351462827
2118,0;0,0;2997,714201107699
2119,0;0,0;5705,794419511823
2120,0;138,08362952116613;3719,4265577461783
2121,0;311,18071128576594;1753,647490761648
2122,0;481,7969095915094;434,41037432984706
2123,0;624,6940133216935;221,16001979682554
2124,0;720,2532949565224;48,01063774568792
2125,0;756,6764977552144;0,0
2126,0;729,565973706627;0,0
2127,0;641,8370279386941;0,0
2128,0;504,84614676432983;44,18709666647614
2129,0;336,48841640081804;284,70995822602464
2130,0;159,98477618308175;1453,8212157624146
2131,0;1,5655831226310013;4271,146075998183
2132,0;0,0;8201,726199809997
2133,0;0,0;9722,909458192686
2134,0;0,0;9006,674588084297
2135,0;0,0;7069,0240055485665
2136,0;0,0;5516,156061993137
2137,0;0,0;5462,212399021421
2138,0;0,0;6515,744975027781
2139,0;0,0;7883,514714819034
2140,0;0,0;8933,687076757047
2141,0;0,0;9588,71151222669
2142,0;0,0;9895,106458360993
2143,0;0,0;11130,340852935167
2144,0;145,9457875748631;5516,275770320794
2145,0;327,23908953102966;2170,257690865031
2146,0;505,0325762070607;483,5043015889737
2147,0;653,371051513952;300,9963336054342
2148,0;752,2872308505258;193,853222198493
2149,0;789,6421866030415;143,93878307370667
2150,0;761,2081786514527;141,74701618732044
2151,0;670,3402813585742;213,35074878910177
2152,0;527,9175949567785;391,8114630785767
2153,0;351,84228788000974;2226,7740068127123
2154,0;166,83468227778508;7087,380112375308
2155,0;0,485785233867657;12735,680970363472
2156,0;0,0;15954,5578679637
2157,0;0,0;15090,555230782598
2158,0;0,0;11752,567027472629
2159,0;0,0;8616,395256061924
2160,0;0,0;7115,939128793178
2161,0;0,0;6964,501127586919
2162,0;0,0;7609,364903987858
2163,0;0,0;7678,395682342057
2164,0;0,0;7521,68746364452
2165,0;0,0;6946,601634329687
2166,0;0,0;4524,719224412456
2167,0;0,0;7134,935508180564
2168,0;165,35296963502404;4195,553419839047
2169,0;366,8200043889525;3022,188811215637
2170,0;562,7527120647244;2750,8326828378827
2171,0;724,8235928571885;2984,3961365419896
2172,0;832,2113627175471;3335,0279250898116
2173,0;872,8680006613062;3669,0737053774933
2174,0;842,3272114400586;4258,861650308205
2175,0;743,7671994618767;6364,705830068994
2176,0;588,9171599027209;10890,632716599908
2177,0;394,50606902928;21362,341131411464
2178,0;187,9598520274992;30448,83517034047
2179,0;0,0;31400,153254502424
2180,0;0,0;28443,12306130534
2181,0;0,0;24684,432468560797
2182,0;0,0;20927,645920772724
2183,0;0,0;19005,91980939163
2184,0;0,0;19361,766844606307
2185,0;0,0;21559,923540684376
2186,0;0,0;24249,195906559835
2187,0;0,0;26498,371061512105
2188,0;0,0;27271,581998417263
2189,0;0,0;24485,69503027108
2190,0;0,0;20826,048455801214
2191,0;0,0;52163,022721519505
2192,0;170,17461324860724;56821,88767943835
2193,0;376,79382790459414;53239,27246204188
2194,0;577,6858537007633;47589,03219242763
2195,0;743,6741997019639;42407,56952760958
2196,0;853,4800222424356;39164,10794019354
2197,0;894,985544947865;37597,560644056946
2198,0;864,0304352341063;36723,11703514046
2199,0;763,2817954075534;34268,251547727246
2200,0;604,61101495895;30765,065266276884
2201,0;404,6034887806997;33713,531503304665
2202,0;191,98020826652925;31051,060997567532
2203,0;0,0;23692,7478703411
2204,0;0,0;18297,998346220964
2205,0;0,0;16226,364944609095
2206,0;0,0;16469,075289125092
2207,0;0,0;18093,363395141645
2208,0;0,0;19707,263327264423
2209,0;0,0;18282,175243670183
2210,0;0,0;14663,488149201892
2211,0;0,0;11753,718333525874
2212,0;0,0;9848,566429937524
2213,0;0,0;9014,313657775234
2214,0;0,0;21618,82871378766
2215,0;0,0;54428,82045549504
2216,0;160,46104099987582;56529,551634047384
2217,0;356,4875984552219;46132,9493220545
2218,0;547,857735634059;34621,031679123036
2219,0;705,7861315001379;25472,83585160705
2220,0;809,828023269137;19480,88691229312
2221,0;848,3042577324693;16135,5506243472
2222,0;817,2129527914409;14381,290755823986
2223,0;719,6182479604595;13229,542662260421
2224,0;567,4598374443949;12938,948813853902
2225,0;377,3080141807179;17711,490247950496
2226,0;177,2203989354815;22611,724046018884
2227,0;0,0;23590,99319745139
2228,0;0,0;21705,912753158176
2229,0;0,0;18770,554433699963
2230,0;0,0;16317,00910210927
2231,0;0,0;14536,340773389604
2232,0;0,0;14476,927035924
2233,0;0,0;14929,622021154928
2234,0;0,0;14300,372190848058
2235,0;0,0;13292,034366269116
2236,0;0,0;11638,729337437788
2237,0;0,0;9266,099024674071
2238,0;0,0;9861,923808279693
2239,0;0,0;17881,189604577685
2240,0;165,57220500014427;13231,275013911447
2241,0;366,2536622955757;7125,595294926466
2242,0;561,1962706242572;2666,409418937811
2243,0;721,7825393464482;394,47395291539533
2244,0;827,3390863660337;80,13471304812492
2245,0;865,4976622627607;0,0
2246,0;833,317046745671;0,0
2247,0;733,308895331255;0,0
2248,0;577,4069294996119;85,66952862741584
2249,0;384,5829973150592;641,8125560718015
2250,0;180,68724487067539;4203,682815734333
2251,0;0,0;9610,124674642122
2252,0;0,0;14200,430285010152
2253,0;0,0;16558,45569467905
2254,0;0,0;16945,120476624048
2255,0;0,0;16111,192009571276
2256,0;0,0;15481,963567254357
2257,0;0,0;14976,891812260577
2258,0;0,0;14192,478257888637
2259,0;0,0;12866,23078218882
2260,0;0,0;11385,336416178161
2261,0;0,0;9132,269094287376
2262,0;0,0;4749,276857253846
2263,0;0,0;6135,293707967185
2264,0;171,4644781844532;1862,0950016677375
2265,0;377,4206187858132;276,78619833285876
2266,0;577,0941315483966;0,0
2267,0;741,1848309495316;0,0
2268,0;848,5573857032487;0,0
2269,0;887,8033426853268;22,092322955793442
2270,0;854,8330500257335;194,08907428296507
2271,0;752,6938069603656;266,8336815933379
2272,0;592,9803680811228;293,02629837563774
2273,0;394,20922035163875;346,47722435701354
2274,0;184,71125626415545;442,841084905951
2275,0;0,0;1293,6752459770619
2276,0;0,0;2690,028747549442
2277,0;0,0;3959,401317692657
2278,0;0,0;4869,345385777723
2279,0;0,0;4735,172090935287
2280,0;0,0;4514,841712726786
2281,0;0,0;4403,493687516083
2282,0;0,0;4471,8638009764845
2283,0;0,0;4821,613825687354
2284,0;0,0;5402,023668905064
2285,0;0,0;4936,2091742188395
2286,0;0,0;1721,524243593188
2287,0;0,0;462,3659079838807
2288,0;154,34515253321692;17,891869368551248
2289,0;342,5895361789143;0,0
2290,0;526,1784434366607;0,0
2291,0;677,991111365787;0,0
2292,0;777,8717597655206;0,0
2293,0;814,1552394208935;0,0
2294,0;782,969065658524;135,09934120582034
2295,0;686,975988060036;267,9293267189908
2296,0;539,5770472230778;334,57997647466374
2297,0;356,9666974303089;390,7825557776454
2298,0;165,05378670305868;406,40587874154386
2299,0;0,0;429,4793481705357
2300,0;0,0;495,3063911071074
2301,0;0,0;1232,3943460339547
2302,0;0,0;2259,096429018567
2303,0;0,0;3375,939308531309
2304,0;0,0;5506,231119548613
2305,0;0,0;8410,12406884672
2306,0;0,0;10161,328290038262
2307,0;0,0;10200,286474780716
2308,0;0,0;9283,87277854285
2309,0;0,0;7403,726878413176
2310,0;0,0;1810,6722837851325
2311,0;0,0;504,5124814848256
2312,0;143,23576399794345;353,1527145650577
2313,0;319,6241336180438;335,8609978453513
2314,0;492,7537987687658;330,6558819605865
2315,0;636,8729782195322;308,39537870855895
2316,0;732,0894519388538;264,05906380848387
2317,0;766,7336114353615;217,87777344981606
2318,0;736,5286610920165;221,60885592908718
2319,0;645,0429523805994;285,09121836169606
2320,0;504,66826263988946;459,0729690316384
2321,0;332,19112757856936;2998,552509466978
2322,0;151,90522194811294;7961,610629327811
2323,0;0,0;12891,278488209722
2324,0;0,0;14690,759429229085
2325,0;0,0;13121,093459251004
2326,0;0,0;10221,539741296107
2327,0;0,0;8831,69003654542
2328,0;0,0;9148,018793994543
2329,0;0,0;9945,391070660951
2330,0;0,0;10616,0493030509
2331,0;0,0;11475,406705402043
2332,0;0,0;11940,920174897381
2333,0;0,0;10547,531812279836
2334,0;0,0;4732,511384110079
2335,0;0,0;8563,165065627578
2336,0;112,41718780928824;7625,942373793464
2337,0;255,39658106545767;4928,709886990173
2338,0;397,06246267541206;3811,6050869891915
2339,0;516,1237867435871;3682,974878271829
2340,0;595,493461570678;3829,375591465058
2341,0;625,0573667304845;4692,818510500626
2342,0;600,3076374048474;6874,634317809654
2343,0;523,9809696638533;9112,52251983737
2344,0;406,761192798528;11493,699249246636
2345,0;263,713391282482;17269,411796086224
2346,0;117,63442887595885;21389,189639384815
2347,0;0,0;21828,32616639531
2348,0;0,0;20170,72631584891
2349,0;0,0;18148,26226644615
2350,0;0,0;16762,107455168163
2351,0;0,0;14495,61277366742
2352,0;0,0;13402,089760832627
2353,0;0,0;13495,084244303009
2354,0;0,0;13309,189728305832
2355,0;0,0;12815,269148278356
2356,0;0,0;11939,7876268009
2357,0;0,0;11566,78607827219
2358,0;0,0;18305,544001737977
2359,0;0,0;34854,804414783255
2360,0;115,16405653507573;46919,19889789302
2361,0;261,332812032866;47297,64781622518
2362,0;406,2762806926247;42417,742433716434
2363,0;528,2858139768676;38101,974101056214
2364,0;609,5683354574215;34877,19401578434
2365,0;638,983742075647;32408,946875474656
2366,0;612,6524543298499;29911,105362079925
2367,0;534,0146570798139;24260,29051421682
2368,0;413,7153790214826;20700,932185786052
2369,0;267,717764513746;23424,80430702148
2370,0;118,81502566505108;23760,34166538031
2371,0;0,0;22940,11080707451
2372,0;0,0;21065,465418255797
2373,0;0,0;20726,859746072834
2374,0;0,0;22744,06768670714
2375,0;0,0;23911,615864587227
2376,0;0,0;22865,187835031138
2377,0;0,0;20982,254034579277
2378,0;0,0;18859,187338194126
2379,0;0,0;16778,87511507742
2380,0;0,0;15798,442939193677
2381,0;0,0;17408,975478743076
2382,0;0,0;43515,47466460904
2383,0;0,0;66089,14933715854
2384,0;103,32688448274132;67312,94784198233
2385,0;236,4295317903133;60734,89123591399
2386,0;368,62023256534326;52352,45317890485
2387,0;479,8982726216367;44091,75375362812
2388,0;553,9291269660881;37649,99573244623
2389,0;580,5446133531823;33132,68475899643
2390,0;556,1342155543485;30387,44367604467
2391,0;484,0455363529055;28356,553212130486
2392,0;374,0383362422228;29406,43142618422
2393,0;241,0588303432934;33089,35804961179
2394,0;105,70905806955605;31106,05114060314
2395,0;0,0;27038,848237279293
2396,0;0,0;23659,78556490736
2397,0;0,0;22028,77964337262
2398,0;0,0;21814,182257397977
2399,0;0,0;20908,000413572347
2400,0;0,0;18350,98318288358
2401,0;0,0;16321,269438553432
2402,0;0,0;15172,10139801303
2403,0;0,0;15143,038466809983
2404,0;0,0;14901,456047521304
2405,0;0,0;12837,696794235382
2406,0;0,0;29852,094855510357
2407,0;0,0;45749,816815510545
2408,0;147,94880209261916;39627,148634280435
2409,0;328,24288303666276;31050,660492710886
2410,0;503,8972543704458;23586,24323753807
2411,0;648,9449398389452;18210,835069147473
2412,0;743,7957340612829;15517,240135812192
2413,0;777,2497632956477;13802,291502324217
2414,0;745,3147208381796;13246,743401916137
2415,0;651,5614551630638;12937,78403492757
2416,0;508,4689929108479;14109,759905727049
2417,0;332,0766859705992;22425,04003787505
2418,0;148,905587073493;29859,635117562993
2419,0;0,0;30094,68460559966
2420,0;0,0;26612,410842145044
2421,0;0,0;20948,711772503535
2422,0;0,0;15860,62931214993
2423,0;0,0;12484,354202076664
2424,0;0,0;11358,51478935889
2425,0;0,0;11854,367237371844
2426,0;0,0;10935,356323054375
2427,0;0,0;9918,944243711592
2428,0;0,0;9284,634697052643
2429,0;0,0;9438,774023618986
2430,0;0,0;18053,37616683837
2431,0;0,0;23154,815931688223
2432,0;154,92851691810537;17525,937646310926
2433,0;341,51846931925;11051,109541240408
2434,0;522,737269669449;6535,402220980666
2435,0;671,9212426270341;3386,4500819015616
2436,0;769,4733793943944;2084,6691722407886
2437,0;803,7221032975887;2168,4536167705924
2438,0;770,7518449068764;3151,0742285149763
2439,0;674,2384545677837;4685,973978433311
2440,0;526,4156959285893;8738,36007518276
2441,0;344,2247135775014;17510,761249666168
2442,0;154,41546274032765;26174,606934444415
2443,0;0,0;26151,43362021182
2444,0;0,0;20967,094135491123
2445,0;0,0;16476,43228288507
2446,0;0,0;14683,378691591326
2447,0;0,0;12495,573972059297
2448,0;0,0;9386,739881131296
2449,0;0,0;6549,361739607167
2450,0;0,0;5293,712631721012
2451,0;0,0;6373,091072712441
2452,0;0,0;9188,767619114042
2453,0;0,0;11669,036174153573
2454,0;0,0;18891,123246796647
2455,0;0,0;27550,32125781519
2456,0;166,40895410924642;24729,796833455708
2457,0;363,86503836576054;17107,533853632205
2458,0;555,2400081311996;9174,476114952615
2459,0;712,4454221665462;3855,0231561129244
2460,0;814,7532731774502;2380,4442776810515
2461,0;850,0600261868644;2421,6741226117847
2462,0;814,944139152744;3206,1013654398266
2463,0;713,3527102003243;3959,153331924175
2464,0;557,6688206661233;5821,228211959101
2465,0;365,43284420587594;10104,690007116056
2466,0;164,53701312925065;16720,854561397733
2467,0;0,0;21916,15310472303
2468,0;0,0;23017,577046349143
2469,0;0,0;21183,254113153347
2470,0;0,0;20092,627352464595
2471,0;0,0;18161,688110068924
2472,0;0,0;14444,280214370048
2473,0;0,0;9054,45256862311
2474,0;0,0;5711,679694517772
2475,0;0,0;4951,771302123142
2476,0;0,0;5943,769700602189
2477,0;0,0;6699,955119148807
2478,0;0,0;10389,08915909917
2479,0;0,0;22938,696686329105
2480,0;148,0672814550512;21876,191967572406
2481,0;327,6884167014562;14797,298230690905
2482,0;503,0920167060728;8798,893974049553
2483,0;648,3546126674847;5243,68701575754
2484,0;743,3267148038491;3748,7249469783333
2485,0;776,3733170864476;3257,2712199723455
2486,0;743,5041317379162;3077,948698750898
2487,0;648,7448686482355;3077,1054246660847
2488,0;504,1604866138394;3613,7001124250633
2489,0;327,0910511725222;6928,645051557311
2490,0;144,60170696446704;12339,393415687247
2491,0;0,0;16034,433275183843
2492,0;0,0;16341,838328905706
2493,0;0,0;14253,21260826108
2494,0;0,0;11260,622690558546
2495,0;0,0;8369,237540492531
2496,0;0,0;6217,3623036936015
2497,0;0,0;4718,6131153892
2498,0;0,0;4204,259210305178
2499,0;0,0;4975,492184395971
2500,0;0,0;6074,7445352857485
2501,0;0,0;6783,363378141899
2502,0;0,0;9151,39871584264
2503,0;0,0;16083,47714950814
2504,0;148,43758444304632;17460,589984088743
2505,0;328,43150191300253;11781,581921331775
2506,0;504,21213462630897;6563,309420662074
2507,0;649,6356250212699;3367,1623243012054
2508,0;744,203837196718;1704,5908395787435
2509,0;776,5120776116955;458,90223166688935
2510,0;742,5857991578732;290,07706057217007
2511,0;646,5560804704127;285,41740821068595
2512,0;501,93637473986206;697,7238495751261
2513,0;325,12482110247447;5299,7033605039915
2514,0;142,94215147667924;13897,731023768272
2515,0;0,0;20396,869554006338
2516,0;0,0;22930,45703750283
2517,0;0,0;19808,477492923095
2518,0;0,0;16429,097488757016
2519,0;0,0;14597,316877338864
2520,0;0,0;12366,995428768767
2521,0;0,0;9759,65716271781
2522,0;0,0;7765,808947106484
2523,0;0,0;6988,160174403783
2524,0;0,0;7379,540832516659
2525,0;0,0;7911,865661941146
2526,0;0,0;11736,227260332978
2527,0;0,0;18712,61091164689
2528,0;170,4578244064915;17180,719021532055
2529,0;370,43328744935786;12991,69215273627
2530,0;563,4984643781139;9586,461869651976
2531,0;721,5145170165214;8008,266441838993
2532,0;823,8377717542779;7450,813985581897
2533,0;858,8694727172935;7765,760584296169
2534,0;823,0741998343289;9168,721206674883
2535,0;719,9212593413755;11155,466185093675
2536,0;561,9413694128863;14385,866449300816
2537,0;366,2550359883922;22022,385946739647
2538,0;163,24991275607076;27158,877447700645
2539,0;0,0;25517,875058255995
2540,0;0,0;21454,87037194787
2541,0;0,0;18677,162436278322
2542,0;0,0;15676,643970479457
2543,0;0,0;13968,82350983826
2544,0;0,0;12267,66824408346
2545,0;0,0;10763,214157090617
2546,0;0,0;9738,831960972539
2547,0;0,0;9446,542557971987
2548,0;0,0;9389,61003225802
2549,0;0,0;9136,564885875174
2550,0;0,0;13783,226553871287
2551,0;0,0;24470,774141655595
2552,0;169,025590852908;26537,623311004383
2553,0;367,2409881706529;23749,76473556854
2554,0;558,6173932722157;20511,920906530395
2555,0;715,2322659610367;18341,83488415688
2556,0;816,8407093238084;17789,21703431597
2557,0;851,688791227656;18542,88140980441
2558,0;816,0954582297221;20721,21122200584
2559,0;713,4437106930342;22777,675919282552
2560,0;556,4384436968161;24918,028362233406
2561,0;362,15167342040587;30063,106417472605
2562,0;160,53478164381005;29595,519846899224
2563,0;0,0;26186,064835801764
2564,0;0,0;21903,756801602925
2565,0;0,0;18221,630025732415
2566,0;0,0;15688,859166673099
2567,0;0,0;14751,102902669758
2568,0;0,0;14100,469265182077
2569,0;0,0;13515,170420086326
2570,0;0,0;13101,735892985216
2571,0;0,0;13024,372918633342
2572,0;0,0;13150,709899253532
2573,0;0,0;14215,131268902234
2574,0;0,0;32461,264091164758
2575,0;0,0;56785,4395595568
2576,0;150,88636275987778;63732,06289962195
2577,0;332,8551784834812;61359,174935511415
2578,0;509,95234112560547;55299,72092300591
2579,0;655,7041990875765;48623,21733710661
2580,0;750,2730131547361;43314,55962556088
2581,0;782,5641138066128;40626,51604345952
2582,0;748,6096939110835;39564,629943268854
2583,0;652,0895112123708;36754,758302043425
2584,0;505,4809733553131;29820,807080265768
2585,0;326,14000157804423;28252,22120897601
2586,0;141,6145351246423;25341,911646038796
2587,0;0,0;21723,59655970377
2588,0;0,0;18702,279076073723
2589,0;0,0;17216,498174188364
2590,0;0,0;16489,72102050329
2591,0;0,0;16047,141707492628
2592,0;0,0;15202,10991079238
2593,0;0,0;15930,364063145096
2594,0;0,0;16888,908775720403
2595,0;0,0;16759,943506592364
2596,0;0,0;14672,470416961902
2597,0;0,0;12889,647994588075
2598,0;0,0;33566,357592327586
2599,0;0,0;60201,881573882776
2600,0;119,57390541384676;63947,16599327309
2601,0;270,62784735380353;59638,86655805842
2602,0;419,16156358763953;52780,80207804118
2603,0;542,639027023026;45653,15093240394
2604,0;623,4628681076955;40599,678200778675
2605,0;651,2939128435866;37950,74294206185
2606,0;621,9098605428453;36946,78680119513
2607,0;538,9813710530681;32824,90055018219
2608,0;414,02346089362436;28257,831673851513
2609,0;263,50341182095275;28029,736627427017
2610,0;110,63119430088122;27249,545101261505
2611,0;0,0;24269,792045865794
2612,0;0,0;20309,401426428347
2613,0;0,0;17982,431629364073
2614,0;0,0;17739,428818083852
2615,0;0,0;17183,422603055456
2616,0;0,0;15913,834535633097
2617,0;0,0;15481,161895600379
2618,0;0,0;16927,616746628355
2619,0;0,0;19278,256096283647
2620,0;0,0;22474,274835495922
2621,0;0,0;27568,780299169808
2622,0;0,0;46405,9661064052
2623,0;0,0;51831,62297735074
2624,0;142,4905723297371;40274,76476585263
2625,0;316,23505865107575;27714,660103624963
2626,0;485,5264702233557;18208,411303577413
2627,0;624,9563371318367;13007,412101877926
2628,0;715,3438938980754;10372,374115196539
2629,0;745,399518588407;9276,375461675723
2630,0;711,7389653168029;8936,10850071578
2631,0;618,3617887882871;9304,960655292769
2632,0;477,41841118202694;11402,646168209194
2633,0;305,8365472706663;18291,08715646673
2634,0;130,38334331924275;24037,000065978944
2635,0;0,0;25082,896233248754
2636,0;0,0;23164,038808237572
2637,0;0,0;19311,2776713619
2638,0;0,0;16928,449606295133
2639,0;0,0;14899,065743225086
2640,0;0,0;14264,277895960284
2641,0;0,0;14169,841150468023
2642,0;0,0;13589,72435120771
2643,0;0,0;12826,325515259805
2644,0;0,0;11830,387493235687
2645,0;0,0;10329,945899320383
2646,0;0,0;8634,98602011321
2647,0;0,0;17492,323145069782
2648,0;155,2129867490487;12731,21961050868
2649,0;340,4354936529371;7886,886309851457
2650,0;520,36052485187;3994,58194630101
